,msgid,ssvid,seg_id,timestamp,lat,lon,speed_knots,heading,course,meters_to_prev,implied_speed_knots,hours,night,nnet_score,logistic_score,night_loitering,type,source,receiver_type,distance_from_port_m,distance_from_shore_m,distance_from_sat_km,is_fishing_vessel,AIS_class
2791,8c2076a1-2723-5baa-cbe3-8b7070716d70,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 20:19,-45.431587,-60.582698,4,177,177,115.731346,2.921570196,0.021388889,FALSE,0,1,0,AIS.18,spire,satellite,406656.375,384000,75.50467783,TRUE,B
2842,cff54ff5-dc3e-449d-0150-51f747a700ab,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 20:23,-45.434937,-60.583483,3.3,185,195.9,302.1587265,3.059073832,0.053333333,FALSE,0,1,0,AIS.18,spire,satellite,406656.375,384000,1680.037718,TRUE,B
2750,4d2c2d1c-8426-814b-ff9f-0a09343da670,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 20:38,-45.447488,-60.587333,3.2,191,193.9,138.0150934,3.232246973,0.023055556,FALSE,0,1,0,AIS.18,spire,satellite,406171.844,384000,NA,TRUE,B
2836,167cf12e-fe35-3cf6-fe37-3d29cb61c210,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 21:02,-45.445025,-60.578328,1.8,55,57.6,59.29262298,2.02200327,0.015833333,FALSE,0,1,0,AIS.18,spire,satellite,406945,385000,1140.80573,TRUE,B
2826,cd501909-9bac-3495-6b65-34b091259e8d,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 21:14,-45.449595,-60.559042,7.8,126,123.1,197.2232319,8.156733247,0.013055556,FALSE,0,1,0,AIS.18,spire,satellite,408491.469,387000,2133.932757,TRUE,B
2788,e01e6123-da13-c7ba-d537-a789a296af12,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 21:21,-45.458062,-60.541415,7.8,124,124.1,631.6308145,7.72186547,0.044166667,FALSE,0,1,0,AIS.18,spire,satellite,410185.219,388000,1541.992424,TRUE,B
2816,cb9e5720-f2c3-6e1b-7859-1f1c01b56003,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 21:24,-45.461667,-60.533733,7.9,130,129.7,229.3163252,7.555078972,0.016388889,FALSE,0,1,0,AIS.18,spire,satellite,410958.156,389000,1632.094364,TRUE,B
2829,6c954970-43ff-7459-757e-6ade8721f5ae,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 21:30,-45.467537,-60.520723,4.7,112,110.3,291.7962984,4.766382191,0.033055556,FALSE,0,1,0,AIS.18,spire,satellite,411880.406,390000,1797.059333,TRUE,B
2777,0a911841-6935-6b4f-0923-48fbe4cf3dfa,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 21:34,-45.469945,-60.515487,3.2,195,195,76.01774667,2.841631083,0.014444444,FALSE,0,1,0,AIS.18,spire,satellite,411880.406,390000,2033.873943,TRUE,B
2847,8aea9787-9dc7-a744-1a4c-e0c401bd2989,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 21:38,-45.469478,-60.513443,1.3,39,62.1,18.86300108,0.852704157,0.011944444,FALSE,0,1,0,AIS.18,spire,satellite,412653,391000,1444.971523,TRUE,B
2742,42a40a4e-90eb-721b-a991-5f9ceece468b,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 22:17,-45.459552,-60.511197,1.1,350,335.8,94.07489275,0.842694277,0.060277778,FALSE,0,1,0,AIS.18,spire,satellite,412504.188,390000,NA,TRUE,B
2802,2ad8c9fc-675b-16dd-39e4-e98960fa2280,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 22:32,-45.45598,-60.51137,1.5,343,343.7,32.37307581,0.817239379,0.021388889,FALSE,1,1,0,AIS.18,spire,satellite,412504.188,390000,2284.928316,TRUE,B
2833,58614f1d-e083-58b1-4686-d32d83e28eaa,150402944,150402944-2022-04-21T18:16:31.000000Z,03/01/2023 22:44,-45.45352,-60.510712,1,19,19.6,22.25539338,0.816235448,0.014722222,FALSE,1,1,0,AIS.18,exactearth,satellite,412358.312,390000,NA,TRUE,B
3758,9682a495-d554-3bbc-6672-a385839d7345,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 00:00,-45.440957,-60.505792,1.2,51,3.9,20.73570337,1.007661873,0.011111111,TRUE,1,1,1,AIS.18,spire,satellite,412215.375,389000,1700.837741,TRUE,B
3739,f01efbb5-1a8c-b6c4-8c5d-127bdadd7c1a,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 00:03,-45.440473,-60.505768,0.8,9,357.6,53.85082916,0.581535104,0.05,TRUE,1,1,1,AIS.18,spire,satellite,412215.375,389000,1158.240372,TRUE,B
3737,22c5eb9b-35a6-ff97-d0a2-a08badad7a8e,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 00:24,-45.437645,-60.504868,1.4,15,15.2,19.44528912,0.699965591,0.015,TRUE,1,1,1,AIS.18,spire,satellite,412989.219,390000,NA,TRUE,B
3797,7dd076f6-9d4e-ec60-6aa7-753534701849,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 02:32,-45.420512,-60.504187,0.8,341,341.7,19.66742286,0.68267732,0.015555556,TRUE,1,1,1,AIS.18,spire,satellite,412712.969,388000,NA,TRUE,B
3708,dac5e33f-add5-8ec8-79e1-e692544d8877,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 02:50,-45.417955,-60.50456,2.1,49,20.1,16.68270091,0.549629961,0.016388889,TRUE,1,1,1,AIS.18,exactearth,satellite,412712.969,388000,NA,TRUE,B
3742,0f01eed5-e8fa-9479-b3de-7b95a6d66c75,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 03:13,-45.414727,-60.505465,1.1,10,10.3,12.6808827,0.88033405,0.007777778,TRUE,1,1,1,AIS.19,exactearth,satellite,411804.188,387000,NA,TRUE,B
3734,45a3eeac-f8c2-0164-01a9-0dda76d76f7d,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 03:47,-45.410605,-60.508347,0.9,300,284.2,14.6898378,0.509900009,0.015555556,TRUE,1,0,1,AIS.18,exactearth,satellite,411804.188,387000,NA,TRUE,B
3777,8d27e78e-cfce-5169-a53c-00c8472a1c82,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 04:29,-45.405605,-60.514978,1.7,302,333.3,24.91178918,0.470136253,0.028611111,TRUE,1,0,1,AIS.18,exactearth,satellite,411804.188,387000,NA,TRUE,B
3752,7deadd88-cea1-17a6-78b7-550bcf6f2da8,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 05:26,-45.40148,-60.521913,0.4,348,348.6,20.68064743,0.184401175,0.060555556,TRUE,1,0,1,AIS.18,spire,satellite,410897.656,385000,2157.582418,TRUE,B
3730,91d76cb2-33be-014b-b5bd-ec9df4a4a91b,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 05:29,-45.401318,-60.522028,0.6,347,347.5,0,0,0.03,TRUE,1,0,1,AIS.18,exactearth,satellite,410897.656,385000,NA,TRUE,B
3740,194bf344-f883-d1b5-d35d-9d94c2df6514,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 06:45,-45.397317,-60.523925,0.6,8,8.9,0,0,0.0125,TRUE,1,0,1,AIS.18,spire,satellite,410897.656,385000,763.3057677,TRUE,B
3748,41610f3e-565c-92c0-07d0-e5c63799f80d,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 06:49,-45.397005,-60.52392,0.6,336,336.7,0,0,0.021666667,TRUE,1,0,1,AIS.19,spire,satellite,410897.656,385000,2183.316923,TRUE,B
3736,3a39b71a-4179-3be7-03f5-82a49fafd2e2,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 06:54,-45.396773,-60.523948,1.4,221,221,0,0,0.020277778,TRUE,1,0,1,AIS.18,spire,satellite,410897.656,385000,NA,TRUE,B
3778,de06a185-628d-90c7-e166-583b675669c1,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 07:00,-45.396387,-60.523985,0.8,24,85.9,15.05375702,0.46447292,0.0175,TRUE,1,0,0,AIS.18,spire,satellite,410897.656,385000,1103.705205,TRUE,B
3779,67560d71-4c73-59f3-3e41-5d514f0856a8,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 07:30,-45.395553,-60.521678,2.8,122,109.9,101.7214773,2.299165604,0.023888889,TRUE,0,0,0,AIS.18,spire,satellite,410897.656,385000,NA,TRUE,B
3718,5d7d0c00-97fd-4170-4bdc-b511542d19af,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 07:31,-45.395753,-60.520788,2.7,122,122.3,72.96455506,2.325081335,0.016944444,TRUE,0,0,0,AIS.18,spire,satellite,410897.656,385000,NA,TRUE,B
3770,d1cf1d8a-ca46-e85f-4d7e-0d24e6a71dee,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 07:39,-45.390102,-60.51386,7.7,30,30.5,193.8215653,8.190309459,0.012777778,TRUE,0,0,0,AIS.18,spire,satellite,411544.906,385000,1478.380283,TRUE,B
3769,987f9e2e-52ca-654d-5943-5da0c4f11f6b,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 07:41,-45.386135,-60.510823,8.3,27,27.1,212.5843416,8.102464606,0.014166667,TRUE,0,0,0,AIS.18,spire,satellite,411544.906,385000,1186.491562,TRUE,B
3702,b538f8bc-35d7-a61c-23ba-d87d89abdf86,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 07:42,-45.384177,-60.509298,7.6,30,30,248.1651544,8.176074414,0.016388889,TRUE,0,0,0,AIS.18,spire,satellite,411419.656,384000,1593.877471,TRUE,B
3721,8e954baa-11dc-640f-695b-02380b4eea04,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 07:43,-45.382118,-60.507673,8.8,28,28.6,261.7722191,8.480634583,0.016666667,TRUE,0,1,0,AIS.18,spire,satellite,411419.656,384000,2012.616892,TRUE,B
3731,fe555570-5626-dfd4-bf3a-8d105b39a049,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 07:49,-45.368992,-60.500122,8.6,21,20.1,224.4953039,9.091217951,0.013333333,TRUE,0,1,0,AIS.18,spire,satellite,412073.969,384000,NA,TRUE,B
3755,dfe7feef-19ca-b29a-8c03-2c098598445b,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 07:50,-45.366782,-60.49888,8.8,25,21.9,264.2015059,8.419019201,0.016944444,TRUE,0,1,0,AIS.18,spire,satellite,412073.969,384000,NA,TRUE,B
3756,921263c6-239c-8f17-466f-58b0cb2f8bbc,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 07:51,-45.364597,-60.497532,8.3,22,23.6,264.8022355,8.578798023,0.016666667,TRUE,0,1,0,AIS.18,spire,satellite,411955.062,383000,NA,TRUE,B
3803,5ebc0885-fcaa-fa44-62a1-e6bdfb5aa564,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 07:58,-45.34939,-60.4883,8.3,21,21,167.8948661,9.598747016,0.009444444,TRUE,0,0,0,AIS.18,spire,satellite,412616.375,383000,NA,TRUE,B
3794,6eac9561-621a-b1b9-66f5-ed2ccf337198,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 08:09,-45.32485,-60.475877,8.8,16,16.3,267.6681997,8.129668748,0.017777778,TRUE,0,0,0,AIS.18,spire,satellite,413065.688,381000,1659.932739,TRUE,B
3800,1c5286f8-5b6e-6720-0afd-ad7becd74f82,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 08:12,-45.318035,-60.473023,8.7,17,19,229.3268188,8.104910125,0.015277778,TRUE,0,0,0,AIS.18,exactearth,satellite,413844.094,381000,NA,TRUE,B
3720,3c88692f-ecf0-8c43-d0c9-4709a5da7b11,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 08:17,-45.306688,-60.46812,8.3,12,13.6,86.67135173,7.019729455,0.006666667,TRUE,0,1,0,AIS.18,spire,satellite,413741,380000,1283.544746,TRUE,B
3783,3052419a-da24-dbc6-1648-dc1b471c5386,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 08:20,-45.298592,-60.464662,8.5,16,16.6,636.0063728,8.585291025,0.04,TRUE,0,1,0,AIS.18,spire,satellite,414419.938,380000,1517.461709,TRUE,B
3801,a4082c53-8fc9-99b4-f36f-9efcaede753a,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 08:28,-45.282025,-60.453993,8.7,24,23.8,66.56548711,8.626088344,0.004166667,FALSE,0,1,0,AIS.18,spire,satellite,415008.906,379000,NA,TRUE,B
3743,c044f449-74a6-faad-18a1-cf4db364a142,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 08:29,-45.27985,-60.452452,8.8,27,28.1,270.2362064,8.754842379,0.016666667,FALSE,0,1,0,AIS.18,spire,satellite,415008.906,379000,NA,TRUE,B
3799,b22c5892-aca1-3202-0138-21928c08a5f1,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 08:35,-45.265947,-60.441512,8.7,29,31.5,433.6162123,8.600733324,0.027222222,FALSE,0,0,0,AIS.18,spire,satellite,415698.344,379000,2118.560832,TRUE,B
3745,070e13d1-cb1f-c0d6-be60-79d0cd3ea33f,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 08:36,-45.264912,-60.440583,8.8,33,33.7,136.1285444,8.820312906,0.008333333,FALSE,0,1,0,AIS.18,spire,satellite,415610.969,378000,2280.201703,TRUE,B
3707,e2d24494-3960-043b-88fb-94b08db57261,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 08:38,-45.25957,-60.436507,8.6,19,21.4,674.2467611,8.67956516,0.041944444,FALSE,0,1,0,AIS.18,exactearth,satellite,415610.969,378000,NA,TRUE,B
3798,df0019f5-814d-e1a1-3ed9-f6385bbb7e4e,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 09:07,-45.210945,-60.402332,3.6,234,231.9,102.1408955,3.423164059,0.016111111,FALSE,0,1,0,AIS.18,spire,satellite,418345.688,376000,NA,TRUE,B
3792,983ff04a-c47d-fd98-f228-3d55fb40424a,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 09:14,-45.216148,-60.409735,4.3,225,225.2,157.93753,4.205508624,0.020277778,FALSE,0,1,0,AIS.18,spire,satellite,417635.625,376000,2264.10635,TRUE,B
3782,c605a6a1-ccbc-756c-0696-830703539d47,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 09:16,-45.217882,-60.412003,4.3,218,218.4,262.174564,4.211736868,0.033611111,FALSE,0,1,0,AIS.18,exactearth,satellite,417635.625,376000,NA,TRUE,B
3760,415bf688-6008-b298-ec5d-90e28aceaa1b,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 09:25,-45.22524,-60.421065,3.4,208,209,1083.123835,3.877343964,0.150833333,FALSE,0,1,0,AIS.18,exactearth,satellite,416929.062,377000,NA,TRUE,B
3701,df758dec-968b-b76a-64af-bd5562c4cd2d,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 09:56,-45.245263,-60.451003,3.6,226,219.9,183.1988069,3.424091393,0.028888889,FALSE,0,1,0,AIS.18,exactearth,satellite,414745.906,377000,NA,TRUE,B
3706,f8262f80-3bec-8ae0-ea37-4d6387478303,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 10:30,-45.2668,-60.484478,3.3,227,229.5,354.1660252,3.442175016,0.055555556,FALSE,0,1,0,AIS.18,exactearth,satellite,412578.25,377000,NA,TRUE,B
3728,2ef5ce66-4cdd-25e3-e43e-e49c89731611,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 10:34,-45.269537,-60.488075,3.2,221,225.9,414.5620326,3.357641543,0.066666667,FALSE,0,1,0,AIS.18,spire,satellite,411798.281,376000,1673.933802,TRUE,B
3805,27806cf0-61e5-6483-e906-04e2b2f3257c,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 10:38,-45.272432,-60.490598,3.5,211,213,109.000441,3.417374794,0.017222222,FALSE,0,1,0,AIS.19,spire,satellite,411798.281,376000,2087.575532,TRUE,B
3810,d876040b-4fa1-c7f1-7412-dcb849d6888c,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 10:47,-45.28071,-60.495533,3.4,198,203.6,75.43778847,3.410174,0.011944444,FALSE,0,1,0,AIS.18,exactearth,satellite,411110.5,376000,NA,TRUE,B
3789,f51c2ae8-1c06-baf6-5158-3d179a70fc5c,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 10:48,-45.2816,-60.49602,3.4,203,203.4,106.045235,3.616365768,0.015833333,FALSE,0,1,0,AIS.18,spire,satellite,411110.5,376000,2041.923578,TRUE,B
3759,73f425a5-692a-ad3a-1393-eac89e3bd49d,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 11:05,-45.294673,-60.509902,3.3,214,211.5,154.7904822,3.53982159,0.023611111,FALSE,0,1,0,AIS.18,spire,satellite,410426.344,377000,NA,TRUE,B
3754,52d8e76a-778d-70ae-e85d-531116078887,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 11:09,-45.297355,-60.51121,3.4,195,194.9,69.56723641,3.75628293,0.01,FALSE,0,1,0,AIS.18,spire,satellite,410524.812,377000,NA,TRUE,B
3765,d29187ae-b9dc-2d49-6f74-2f167145d8b7,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 11:41,-45.325045,-60.527078,3.3,201,201.4,17.10179751,5.54046934,0.001666667,FALSE,0,1,0,AIS.18,exactearth,satellite,409282.156,379000,NA,TRUE,B
3723,6dd81b55-e2c1-93f4-0259-ad56999be4be,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 11:42,-45.325943,-60.527602,3.4,198,201.6,107.9297019,3.555862935,0.016388889,FALSE,0,1,0,AIS.18,spire,satellite,409282.156,379000,NA,TRUE,B
3719,e143038f-7d3a-2772-462d-f90f1aa9ac61,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 11:44,-45.327728,-60.528577,3.5,203,204.9,53.34113562,3.703055937,0.007777778,FALSE,0,1,0,AIS.18,spire,satellite,409282.156,379000,NA,TRUE,B
3795,5fcba88e-c057-6948-473f-250952f991d0,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 11:46,-45.329497,-60.529553,3.6,196,196.3,85.20711399,3.600593311,0.012777778,FALSE,0,1,0,AIS.18,spire,satellite,409282.156,379000,NA,TRUE,B
3738,795df738-4267-543d-23d2-e4320b706091,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 11:52,-45.334688,-60.532555,3.4,204,202.9,34.01572927,3.889438522,0.004722222,FALSE,0,1,0,AIS.18,spire,satellite,409282.156,379000,NA,TRUE,B
3767,7d8105ff-e66f-102d-cc4a-45d8dca08a4b,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 11:55,-45.337273,-60.533762,3.6,182,181.7,88.88033032,3.387595366,0.014166667,FALSE,0,1,0,AIS.18,spire,satellite,409393.25,380000,NA,TRUE,B
3733,2301215b-4d3d-bcd0-6805-eeb865f298e4,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 12:02,-45.344277,-60.533638,3.5,176,177.5,134.329723,3.435694764,0.021111111,FALSE,0,1,0,AIS.19,exactearth,satellite,409393.25,380000,NA,TRUE,B
3764,0011f3de-a1b0-b024-4fe2-3a804fd9c0e1,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 12:03,-45.344985,-60.533602,3.4,178,174.4,78.77627829,3.402820117,0.0125,FALSE,0,1,0,AIS.18,exactearth,satellite,409393.25,380000,NA,TRUE,B
3786,531ea7bf-04d6-53d4-5683-935a79adee6a,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 12:04,-45.345942,-60.533513,3.3,175,175.4,106.6406136,3.398199303,0.016944444,FALSE,0,1,0,AIS.18,exactearth,satellite,409507.281,381000,NA,TRUE,B
3705,563c5b88-6e4a-d3d4-1ee4-1f234c619272,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 12:39,-45.376035,-60.547047,3.2,204,204.1,135.9106803,3.145070221,0.023333333,FALSE,0,1,0,AIS.18,spire,satellite,408315.156,382000,NA,TRUE,B
3761,834aa11d-29f1-81e3-d538-7f13e389d7c6,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 12:43,-45.37925,-60.549218,3,202,202.7,105.4682025,3.059868678,0.018611111,FALSE,0,1,0,AIS.18,spire,satellite,408315.156,382000,NA,TRUE,B
3808,7662bc9a-e88e-c0df-bdad-f43417b5886b,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 13:17,-45.405542,-60.568422,3,221,221.4,53.12493092,3.227040726,0.008888889,FALSE,0,1,0,AIS.18,spire,satellite,407154.5,383000,NA,TRUE,B
3757,817b7af7-9cc6-4cc4-1721-0db2f7ba88b3,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 13:32,-45.417608,-60.573583,3.3,184,185,117.514561,3.263245057,0.019444444,FALSE,0,1,0,AIS.18,exactearth,satellite,407290.969,384000,NA,TRUE,B
3713,e338d5ee-b585-3822-b010-4c6b8d4f0fca,150402944,150402944-2022-04-21T18:16:31.000000Z,04/01/2023 13:33,-45.418463,-60.573672,3.3,175,175.8,95.32506168,3.088246023,0.016666667,FALSE,0,1,0,AIS.18,exactearth,satellite,407290.969,384000,NA,TRUE,B
